time,open,high,low,close,volume
2019-07-02 03:30:00,1.12887,1.12892,1.12866,1.12871,57.0
2019-07-02 03:45:00,1.12873,1.1288,1.12866,1.12872,59.0
2019-07-02 04:00:00,1.12869,1.12885,1.12853,1.12882,47.0
2019-07-02 04:15:00,1.1288,1.1288,1.1285,1.12852,32.0
2019-07-02 04:30:00,1.12855,1.12858,1.12832,1.12839,36.0
2019-07-02 04:45:00,1.12841,1.12858,1.12841,1.12856,63.0
2019-07-02 05:00:00,1.12856,1.12879,1.12856,1.12866,33.0
2019-07-02 05:15:00,1.12866,1.12888,1.12862,1.12866,35.0
2019-07-02 05:30:00,1.12864,1.12884,1.12862,1.12871,42.0
2019-07-02 05:45:00,1.12873,1.12889,1.12873,1.12884,22.0
2019-07-02 06:00:00,1.12882,1.12892,1.12878,1.12892,29.0
2019-07-02 06:15:00,1.1289,1.12896,1.12804,1.12814,312.0
2019-07-02 06:30:00,1.12816,1.12876,1.12816,1.12848,158.0
2019-07-02 06:45:00,1.1285,1.12872,1.12845,1.1286,73.0
2019-07-02 07:00:00,1.12858,1.12893,1.12858,1.12872,58.0
2019-07-02 07:15:00,1.1287,1.12882,1.12862,1.12862,29.0
2019-07-02 07:30:00,1.12864,1.12877,1.12862,1.12865,35.0
2019-07-02 07:45:00,1.12862,1.12879,1.1286,1.1287,31.0
2019-07-02 08:00:00,1.12874,1.12876,1.12836,1.1285,86.0
2019-07-02 08:15:00,1.12848,1.12868,1.12838,1.12854,55.0
2019-07-02 08:30:00,1.12852,1.12873,1.12846,1.12852,34.0
2019-07-02 08:45:00,1.12849,1.12862,1.12838,1.12841,42.0
2019-07-02 09:00:00,1.12844,1.12866,1.12844,1.12852,66.0
2019-07-02 09:15:00,1.12856,1.12872,1.12843,1.12862,53.0
2019-07-02 09:30:00,1.12865,1.12868,1.12838,1.12838,70.0
2019-07-02 09:45:00,1.12836,1.12852,1.12828,1.12828,60.0
2019-07-02 10:00:00,1.1283,1.1284,1.12818,1.12818,44.0
2019-07-02 10:15:00,1.1282,1.12822,1.12801,1.12807,48.0
2019-07-02 10:30:00,1.12805,1.12805,1.12752,1.12768,82.0
2019-07-02 10:45:00,1.12772,1.12799,1.12768,1.12799,69.0
2019-07-02 11:00:00,1.12797,1.12832,1.12797,1.12832,49.0
2019-07-02 11:15:00,1.12829,1.12833,1.12813,1.12827,31.0
2019-07-02 11:30:00,1.1283,1.1283,1.12802,1.12806,24.0
2019-07-02 11:45:00,1.12804,1.12804,1.128,1.128,8.0
2019-07-02 12:00:00,1.12798,1.12798,1.12783,1.1279,24.0
2019-07-02 12:15:00,1.12792,1.128,1.1278,1.12795,34.0
2019-07-02 12:30:00,1.12792,1.12856,1.12787,1.12856,123.0
2019-07-02 12:45:00,1.12858,1.12899,1.12843,1.12899,80.0
2019-07-02 13:00:00,1.12896,1.12917,1.12884,1.12917,69.0
2019-07-02 13:15:00,1.1292,1.1292,1.12886,1.1289,48.0
2019-07-02 13:30:00,1.12892,1.12904,1.12878,1.12892,45.0
2019-07-02 13:45:00,1.12889,1.12916,1.1287,1.1291,63.0
2019-07-02 14:00:00,1.1291,1.12942,1.12872,1.12937,241.0
2019-07-02 14:15:00,1.12934,1.12954,1.12915,1.12927,144.0
2019-07-02 14:30:00,1.1293,1.12955,1.1291,1.12918,175.0
2019-07-02 14:45:00,1.12916,1.1294,1.12899,1.12912,147.0
2019-07-02 15:00:00,1.12914,1.12972,1.12912,1.12954,267.0
2019-07-02 15:15:00,1.12952,1.12988,1.12934,1.12964,266.0
2019-07-02 15:30:00,1.12962,1.12994,1.12934,1.12944,280.0
2019-07-02 15:45:00,1.12946,1.12951,1.12859,1.12888,278.0
2019-07-02 16:00:00,1.12886,1.12922,1.12876,1.12895,173.0
2019-07-02 16:15:00,1.12893,1.1292,1.12884,1.12907,159.0
2019-07-02 16:30:00,1.12905,1.12952,1.12895,1.12932,237.0
2019-07-02 16:45:00,1.12934,1.12952,1.12911,1.12936,129.0
2019-07-02 17:00:00,1.12934,1.12936,1.12896,1.12918,153.0
2019-07-02 17:15:00,1.12915,1.12949,1.12908,1.12947,170.0
2019-07-02 17:30:00,1.12945,1.12981,1.12926,1.12979,230.0
2019-07-02 17:45:00,1.12981,1.13214,1.12974,1.13068,1368.0
2019-07-02 18:00:00,1.1307,1.13112,1.13045,1.13048,303.0
2019-07-02 18:15:00,1.1305,1.13058,1.12977,1.12984,306.0
2019-07-02 18:30:00,1.12982,1.13034,1.12982,1.1301,193.0
2019-07-02 18:45:00,1.13012,1.13012,1.12966,1.1299,212.0
2019-07-02 19:00:00,1.12988,1.13018,1.12971,1.13013,177.0
2019-07-02 19:15:00,1.13015,1.13024,1.12968,1.12987,175.0
2019-07-02 19:30:00,1.12989,1.13028,1.1298,1.12995,157.0
2019-07-02 19:45:00,1.12992,1.13,1.12956,1.12962,146.0
2019-07-02 20:00:00,1.12964,1.13017,1.12964,1.13006,109.0
2019-07-02 20:15:00,1.13008,1.1302,1.12964,1.12987,163.0
2019-07-02 20:30:00,1.12984,1.12984,1.12906,1.12962,234.0
2019-07-02 20:45:00,1.12964,1.12992,1.12958,1.1298,113.0
2019-07-02 21:00:00,1.12983,1.1301,1.12968,1.12983,177.0
2019-07-02 21:15:00,1.12986,1.1301,1.12982,1.13004,144.0
2019-07-02 21:30:00,1.13006,1.13032,1.12978,1.12997,193.0
2019-07-02 21:45:00,1.12995,1.13018,1.12981,1.12992,154.0
2019-07-02 22:00:00,1.1299,1.1299,1.12893,1.1293,405.0
2019-07-02 22:15:00,1.12928,1.12935,1.12863,1.12924,286.0
2019-07-02 22:30:00,1.12922,1.1296,1.12922,1.1295,196.0
2019-07-02 22:45:00,1.12952,1.13017,1.12932,1.12947,379.0
2019-07-02 23:00:00,1.12944,1.13013,1.12936,1.12988,342.0
2019-07-02 23:15:00,1.12991,1.13044,1.12964,1.12974,247.0
2019-07-02 23:30:00,1.12972,1.13042,1.12969,1.12989,303.0
2019-07-02 23:45:00,1.12992,1.13024,1.12961,1.13006,214.0
2019-07-03 00:00:00,1.13008,1.13048,1.13008,1.13012,206.0
2019-07-03 00:15:00,1.13015,1.131,1.13012,1.13094,270.0
2019-07-03 00:30:00,1.13096,1.1312,1.13051,1.13056,271.0
2019-07-03 00:45:00,1.13052,1.13119,1.13052,1.13067,229.0
2019-07-03 01:00:00,1.13064,1.13068,1.12916,1.12942,499.0
2019-07-03 01:15:00,1.1294,1.12994,1.12936,1.12974,190.0
2019-07-03 01:30:00,1.12972,1.13025,1.1297,1.13003,216.0
2019-07-03 01:45:00,1.13006,1.13038,1.12998,1.13012,171.0
2019-07-03 02:00:00,1.1301,1.1301,1.1289,1.12922,210.0
2019-07-03 02:15:00,1.1292,1.12959,1.12916,1.12954,119.0
2019-07-03 02:30:00,1.12956,1.12956,1.1288,1.1291,160.0
2019-07-03 02:45:00,1.12914,1.1292,1.12882,1.12907,126.0
2019-07-03 03:00:00,1.1291,1.12969,1.12902,1.12922,206.0
2019-07-03 03:15:00,1.1292,1.1293,1.1291,1.12914,84.0
2019-07-03 03:30:00,1.12912,1.12918,1.129,1.12905,62.0
2019-07-03 03:45:00,1.12902,1.12902,1.12822,1.12832,459.0
2019-07-03 04:00:00,1.12834,1.12859,1.12834,1.12854,60.0
2019-07-03 04:15:00,1.12852,1.12864,1.1285,1.12853,30.0
2019-07-03 04:30:00,1.1285,1.12886,1.1285,1.12884,51.0
2019-07-03 04:45:00,1.12882,1.12882,1.12856,1.1286,39.0
2019-07-03 05:00:00,1.1286,1.12886,1.1286,1.12884,20.0
2019-07-03 05:15:00,1.1288,1.12898,1.1285,1.12885,51.0
2019-07-03 05:30:00,1.12882,1.12898,1.1287,1.12898,31.0
2019-07-03 05:45:00,1.12895,1.12918,1.12895,1.12898,26.0
2019-07-03 06:00:00,1.12896,1.12916,1.12878,1.12914,45.0
2019-07-03 06:15:00,1.12912,1.12918,1.129,1.12918,43.0
2019-07-03 06:30:00,1.12916,1.12918,1.12893,1.12896,49.0
2019-07-03 06:45:00,1.12898,1.12912,1.12898,1.12901,28.0
2019-07-03 07:00:00,1.12904,1.12916,1.12886,1.12888,60.0
2019-07-03 07:15:00,1.12886,1.12897,1.12878,1.12878,30.0
2019-07-03 07:30:00,1.1288,1.12907,1.1288,1.129,25.0
2019-07-03 07:45:00,1.12896,1.12922,1.12896,1.12905,38.0
2019-07-03 08:00:00,1.12907,1.12918,1.12871,1.1288,79.0
2019-07-03 08:15:00,1.12882,1.12934,1.12876,1.12924,58.0
2019-07-03 08:30:00,1.1292,1.1293,1.12916,1.12926,43.0
2019-07-03 08:45:00,1.12924,1.12944,1.12922,1.12932,98.0
2019-07-03 09:00:00,1.12934,1.12952,1.12913,1.1293,100.0
2019-07-03 09:15:00,1.12928,1.12948,1.12927,1.12937,88.0
2019-07-03 09:30:00,1.1294,1.12944,1.12925,1.12928,61.0
2019-07-03 09:45:00,1.12931,1.12931,1.12878,1.12884,114.0
2019-07-03 10:00:00,1.12886,1.12906,1.12863,1.12898,94.0
2019-07-03 10:15:00,1.12901,1.12918,1.12896,1.12918,63.0
2019-07-03 10:30:00,1.12916,1.12921,1.12902,1.12912,53.0
2019-07-03 10:45:00,1.1291,1.12921,1.12908,1.12917,45.0
2019-07-03 11:00:00,1.1292,1.12934,1.12913,1.12913,65.0
2019-07-03 11:15:00,1.1291,1.12928,1.12906,1.12914,30.0
2019-07-03 11:30:00,1.12911,1.12918,1.12888,1.12888,41.0
2019-07-03 11:45:00,1.12886,1.12886,1.12872,1.12872,27.0
2019-07-03 12:00:00,1.12874,1.12882,1.12862,1.12882,64.0
2019-07-03 12:15:00,1.12884,1.129,1.12876,1.12884,52.0
2019-07-03 12:30:00,1.12882,1.12895,1.12882,1.12886,33.0
2019-07-03 12:45:00,1.12883,1.12887,1.12878,1.12884,20.0
2019-07-03 13:00:00,1.12882,1.12894,1.1288,1.12894,23.0
2019-07-03 13:15:00,1.12891,1.12893,1.1285,1.12857,63.0
2019-07-03 13:30:00,1.12859,1.12868,1.12856,1.12864,45.0
2019-07-03 13:45:00,1.12862,1.12904,1.12862,1.12897,56.0
2019-07-03 14:00:00,1.12897,1.12899,1.12849,1.12849,158.0
2019-07-03 14:15:00,1.12852,1.12874,1.12828,1.12832,236.0
2019-07-03 14:30:00,1.12829,1.12848,1.12786,1.12825,199.0
2019-07-03 14:45:00,1.12828,1.12849,1.12808,1.12844,167.0
2019-07-03 15:00:00,1.12841,1.12847,1.12694,1.12694,424.0
2019-07-03 15:15:00,1.12691,1.12754,1.12689,1.12722,266.0
2019-07-03 15:30:00,1.12725,1.12756,1.12716,1.12746,209.0
2019-07-03 15:45:00,1.12749,1.12796,1.12749,1.12774,328.0
2019-07-03 16:00:00,1.12776,1.12825,1.12769,1.12772,255.0
2019-07-03 16:15:00,1.12774,1.12805,1.12769,1.12774,177.0
2019-07-03 16:30:00,1.12771,1.12846,1.12768,1.1283,277.0
2019-07-03 16:45:00,1.12832,1.12887,1.12823,1.12885,276.0
2019-07-03 17:00:00,1.12882,1.1291,1.12859,1.12868,318.0
2019-07-03 17:15:00,1.12871,1.12873,1.12833,1.12835,171.0
2019-07-03 17:30:00,1.12838,1.12898,1.12836,1.12896,159.0
2019-07-03 17:45:00,1.12899,1.12924,1.12882,1.12887,134.0
2019-07-03 18:00:00,1.12885,1.12887,1.12846,1.1288,119.0
2019-07-03 18:15:00,1.12878,1.12901,1.12871,1.12898,125.0
2019-07-03 18:30:00,1.12902,1.12994,1.12901,1.12978,204.0
2019-07-03 18:45:00,1.12976,1.12998,1.1296,1.12976,173.0
2019-07-03 19:00:00,1.12974,1.12998,1.12948,1.12983,218.0
2019-07-03 19:15:00,1.12986,1.12988,1.12942,1.12949,161.0
2019-07-03 19:30:00,1.12952,1.12956,1.129,1.129,154.0
2019-07-03 19:45:00,1.12902,1.12941,1.12888,1.12911,166.0
2019-07-03 20:00:00,1.12914,1.12948,1.12898,1.12927,167.0
2019-07-03 20:15:00,1.12924,1.13001,1.12919,1.12926,567.0
2019-07-03 20:30:00,1.12928,1.12928,1.12768,1.12852,513.0
2019-07-03 20:45:00,1.12854,1.12882,1.12823,1.12827,290.0
2019-07-03 21:00:00,1.1283,1.12963,1.12798,1.12949,475.0
2019-07-03 21:15:00,1.12946,1.12997,1.12942,1.12946,458.0
2019-07-03 21:30:00,1.12948,1.12951,1.12904,1.12932,297.0
2019-07-03 21:45:00,1.1293,1.12937,1.1289,1.12908,239.0
2019-07-03 22:00:00,1.1291,1.12982,1.12908,1.12924,581.0
2019-07-03 22:15:00,1.12922,1.13123,1.12879,1.12983,988.0
2019-07-03 22:30:00,1.12986,1.13012,1.12902,1.12936,505.0
2019-07-03 22:45:00,1.12938,1.12953,1.12802,1.1281,508.0
2019-07-03 23:00:00,1.12812,1.12848,1.12797,1.12806,422.0
2019-07-03 23:15:00,1.12804,1.12819,1.12761,1.12803,222.0
2019-07-03 23:30:00,1.12805,1.12808,1.12764,1.12776,213.0
2019-07-03 23:45:00,1.12778,1.1279,1.12734,1.12746,166.0
2019-07-04 00:00:00,1.12748,1.1277,1.12719,1.12768,143.0
2019-07-04 00:15:00,1.12771,1.1284,1.12771,1.12817,190.0
2019-07-04 00:30:00,1.12819,1.12844,1.12819,1.1282,93.0
2019-07-04 00:45:00,1.12818,1.12827,1.1279,1.12812,83.0
2019-07-04 01:00:00,1.12814,1.12817,1.12808,1.12812,40.0
2019-07-04 01:15:00,1.1281,1.12848,1.12808,1.12842,48.0
2019-07-04 01:30:00,1.12844,1.12846,1.12803,1.12803,46.0
2019-07-04 01:45:00,1.128,1.128,1.1277,1.1279,65.0
2019-07-04 02:00:00,1.12788,1.12796,1.12772,1.12776,33.0
2019-07-04 02:15:00,1.12774,1.12792,1.12772,1.12792,20.0
2019-07-04 02:30:00,1.12794,1.12808,1.12794,1.12799,33.0
2019-07-04 02:45:00,1.12797,1.12808,1.1278,1.12783,39.0
2019-07-04 03:00:00,1.1278,1.12804,1.1278,1.12794,32.0
2019-07-04 03:15:00,1.12797,1.12804,1.12794,1.12804,14.0
2019-07-04 03:30:00,1.12807,1.12807,1.12786,1.12788,17.0
2019-07-04 03:45:00,1.12786,1.12789,1.1278,1.1278,30.0
2019-07-04 04:00:00,1.12783,1.1279,1.12783,1.12787,18.0
2019-07-04 04:15:00,1.12785,1.12788,1.12773,1.12773,22.0
2019-07-04 04:30:00,1.12771,1.12774,1.12762,1.12766,26.0
2019-07-04 04:45:00,1.12768,1.12776,1.12756,1.1277,55.0
2019-07-04 05:00:00,1.1278,1.12796,1.12779,1.12796,11.0
2019-07-04 05:15:00,1.12796,1.12796,1.12782,1.1279,17.0
2019-07-04 05:30:00,1.12792,1.12794,1.1279,1.12794,4.0
2019-07-04 05:45:00,1.12796,1.12799,1.12794,1.12799,6.0
2019-07-04 06:00:00,1.12802,1.12833,1.12802,1.12833,34.0
2019-07-04 06:15:00,1.12835,1.12847,1.12833,1.12846,33.0
2019-07-04 06:30:00,1.12848,1.12862,1.12846,1.1286,24.0
2019-07-04 06:45:00,1.12863,1.1288,1.12863,1.12874,21.0
2019-07-04 07:00:00,1.12871,1.12884,1.12863,1.12881,70.0
2019-07-04 07:15:00,1.12879,1.1288,1.12868,1.12872,21.0
2019-07-04 07:30:00,1.12876,1.1288,1.1287,1.12872,8.0
2019-07-04 07:45:00,1.12869,1.12874,1.12869,1.12874,7.0
2019-07-04 08:00:00,1.12872,1.12882,1.12856,1.12882,61.0
2019-07-04 08:15:00,1.12879,1.12887,1.12874,1.12882,20.0
2019-07-04 08:30:00,1.12884,1.1289,1.12877,1.12882,15.0
2019-07-04 08:45:00,1.12884,1.12884,1.12848,1.12868,60.0
2019-07-04 09:00:00,1.12866,1.12882,1.12866,1.12875,29.0
2019-07-04 09:15:00,1.12877,1.12879,1.12874,1.12874,16.0
2019-07-04 09:30:00,1.12876,1.12938,1.12876,1.12933,64.0
2019-07-04 09:45:00,1.1293,1.12946,1.1293,1.12944,44.0
2019-07-04 10:00:00,1.12942,1.12952,1.12918,1.12922,48.0
2019-07-04 10:15:00,1.12924,1.12924,1.12848,1.1285,64.0
2019-07-04 10:30:00,1.12854,1.12854,1.12822,1.12828,28.0
2019-07-04 10:45:00,1.12824,1.12842,1.12824,1.12836,30.0
2019-07-04 11:00:00,1.12839,1.12848,1.12839,1.12846,23.0
2019-07-04 11:15:00,1.12849,1.12866,1.12844,1.12862,38.0
2019-07-04 11:30:00,1.12864,1.1287,1.12849,1.12852,20.0
2019-07-04 11:45:00,1.12849,1.12849,1.1282,1.12824,33.0
2019-07-04 12:00:00,1.12826,1.12853,1.12821,1.12851,25.0
2019-07-04 12:15:00,1.12854,1.12858,1.12846,1.12858,15.0
2019-07-04 12:30:00,1.1286,1.12864,1.12852,1.12854,20.0
2019-07-04 12:45:00,1.12856,1.12858,1.1285,1.12858,16.0
2019-07-04 13:00:00,1.12861,1.12864,1.12851,1.12852,11.0
2019-07-04 13:15:00,1.12848,1.12848,1.1284,1.12842,7.0
2019-07-04 13:30:00,1.12845,1.12848,1.12826,1.12836,39.0
2019-07-04 13:45:00,1.12833,1.12839,1.12824,1.12839,38.0
2019-07-04 14:00:00,1.12839,1.12844,1.12828,1.12834,70.0
2019-07-04 14:15:00,1.12832,1.12854,1.12832,1.1284,65.0
2019-07-04 14:30:00,1.12837,1.12837,1.12812,1.12816,75.0
2019-07-04 14:45:00,1.12819,1.12852,1.12819,1.12838,96.0
2019-07-04 15:00:00,1.12835,1.12851,1.12804,1.12842,210.0
2019-07-04 15:15:00,1.1284,1.12848,1.12797,1.12824,146.0
2019-07-04 15:30:00,1.12826,1.12845,1.12812,1.1284,157.0
2019-07-04 15:45:00,1.12838,1.1284,1.12819,1.12836,138.0
2019-07-04 16:00:00,1.12834,1.12893,1.12824,1.12893,174.0
2019-07-04 16:15:00,1.12895,1.129,1.12854,1.12864,167.0
2019-07-04 16:30:00,1.12866,1.12874,1.12832,1.12842,144.0
2019-07-04 16:45:00,1.12839,1.12839,1.1279,1.12798,156.0
2019-07-04 17:00:00,1.12796,1.12836,1.12774,1.12821,257.0
2019-07-04 17:15:00,1.12824,1.12856,1.12814,1.12846,142.0
2019-07-04 17:30:00,1.12844,1.1286,1.12828,1.12848,132.0
2019-07-04 17:45:00,1.1285,1.12858,1.12846,1.12853,61.0
2019-07-04 18:00:00,1.12851,1.12866,1.12818,1.12846,160.0
2019-07-04 18:15:00,1.12848,1.12885,1.12846,1.12877,110.0
2019-07-04 18:30:00,1.12874,1.12902,1.12872,1.12891,113.0
2019-07-04 18:45:00,1.12888,1.1289,1.12842,1.12858,119.0
2019-07-04 19:00:00,1.12861,1.12866,1.12842,1.1286,77.0
2019-07-04 19:15:00,1.12863,1.12886,1.12858,1.12884,79.0
2019-07-04 19:30:00,1.12882,1.12898,1.12876,1.12886,63.0
2019-07-04 19:45:00,1.12884,1.12886,1.12854,1.12866,74.0
2019-07-04 20:00:00,1.12869,1.12887,1.12856,1.1288,74.0
2019-07-04 20:15:00,1.12878,1.12878,1.12859,1.12875,44.0
2019-07-04 20:30:00,1.12878,1.12886,1.12858,1.12864,88.0
2019-07-04 20:45:00,1.12866,1.1287,1.12826,1.12832,84.0
2019-07-04 21:00:00,1.1283,1.1283,1.12743,1.12772,199.0
2019-07-04 21:15:00,1.12769,1.12772,1.1275,1.12759,108.0
2019-07-04 21:30:00,1.12762,1.12794,1.12733,1.12782,101.0
2019-07-04 21:45:00,1.12784,1.12802,1.12773,1.12784,89.0
2019-07-04 22:00:00,1.12787,1.12824,1.12776,1.12819,107.0
2019-07-04 22:15:00,1.12817,1.12819,1.12795,1.12803,65.0
2019-07-04 22:30:00,1.128,1.12804,1.12782,1.12802,51.0
2019-07-04 22:45:00,1.12804,1.1282,1.12793,1.12818,62.0
2019-07-04 23:00:00,1.1282,1.1284,1.12794,1.12822,109.0
2019-07-04 23:15:00,1.12824,1.1284,1.12811,1.1283,85.0
2019-07-04 23:30:00,1.12832,1.12837,1.12814,1.12814,61.0
2019-07-04 23:45:00,1.12816,1.12834,1.12808,1.12824,52.0
2019-07-05 00:00:00,1.12826,1.12842,1.12817,1.12827,61.0
2019-07-05 00:15:00,1.1283,1.12846,1.1283,1.12836,32.0
2019-07-05 00:30:00,1.12838,1.1284,1.12826,1.12831,40.0
2019-07-05 00:45:00,1.12828,1.1283,1.12806,1.12812,40.0
2019-07-05 01:00:00,1.12814,1.12816,1.12814,1.12816,4.0
2019-07-05 01:15:00,1.12818,1.12832,1.12816,1.12832,15.0
2019-07-05 01:30:00,1.12835,1.12838,1.12828,1.1283,9.0
2019-07-05 01:45:00,1.12828,1.12838,1.12824,1.12826,16.0
2019-07-05 02:00:00,1.12828,1.12838,1.12826,1.12834,18.0
2019-07-05 02:15:00,1.12832,1.12844,1.1283,1.12844,16.0
2019-07-05 02:30:00,1.12846,1.12846,1.12839,1.12846,9.0
2019-07-05 02:45:00,1.12849,1.12854,1.12849,1.12852,6.0
2019-07-05 03:00:00,1.1285,1.12854,1.12849,1.12854,7.0
2019-07-05 03:15:00,1.12857,1.12857,1.12855,1.12855,2.0
