time,open,high,low,close,volume
2023/01/17-14:30,4134.99,4137.05,4130.72,4130.72,819065
2023/01/17-14:45,4130.8,4133.71,4128.95,4128.95,994462
2023/01/17-15:00,4129.01,4137.24,4127.74,4137.24,1397707
2023/01/18-09:45,4140.1,4151.46,4134.04,4137.13,2818914
2023/01/18-10:00,4137.12,4138.13,4133.48,4134.87,1579164
2023/01/18-10:15,4134.5,4147.64,4133.86,4146.23,1468010
2023/01/18-10:30,4146.25,4147.37,4134.67,4136.22,1326145
2023/01/18-10:45,4135.87,4135.95,4125.77,4132.59,1069049
2023/01/18-11:00,4132.23,4137.08,4131.97,4135.22,712939
2023/01/18-11:15,4135.28,4138.19,4131.07,4131.83,774373
2023/01/18-11:30,4131.86,4134.5,4126.34,4128.08,740617
2023/01/18-13:15,4128.37,4136.54,4127.33,4136.06,844522
2023/01/18-13:30,4136.28,4138.17,4133.37,4134.26,721562
2023/01/18-13:45,4133.98,4134.14,4130.54,4132.86,684106
2023/01/18-14:00,4132.76,4135.55,4131.96,4134.82,665267
2023/01/18-14:15,4134.96,4139.81,4134.51,4137.34,711992
2023/01/18-14:30,4137.18,4137.7,4130.9,4131.68,771962
2023/01/18-14:45,4131.88,4134.35,4129.8,4130.08,946533
2023/01/18-15:00,4130.09,4130.31,4126.89,4130.31,1377455
2023/01/19-09:45,4125.58,4127.75,4115.35,4118.22,2250552
2023/01/19-10:00,4118.4,4119.46,4105.98,4109.73,1625621
2023/01/19-10:15,4110.02,4119.68,4110.01,4119.68,1344206
2023/01/19-10:30,4119.81,4125.22,4118.75,4118.75,1326485
2023/01/19-10:45,4118.75,4127.79,4118.75,4127.57,1019178
2023/01/19-11:00,4127.84,4132.71,4127.75,4131.88,1018342
2023/01/19-11:15,4131.45,4144.17,4131.45,4144.17,1017863
2023/01/19-11:30,4143.85,4144.03,4137.0,4139.0,786406
2023/01/19-13:15,4139.54,4149.25,4139.54,4145.45,1184668
2023/01/19-13:30,4145.58,4149.88,4143.13,4143.87,940811
2023/01/19-13:45,4144.06,4145.88,4136.59,4140.62,935828
2023/01/19-14:00,4140.86,4146.36,4139.0,4145.9,826793
2023/01/19-14:15,4145.69,4147.76,4140.5,4146.32,877449
2023/01/19-14:30,4146.15,4146.53,4139.38,4142.95,960407
2023/01/19-14:45,4143.23,4151.27,4143.08,4151.12,1380498
2023/01/19-15:00,4151.02,4156.01,4149.91,4156.01,1774844
2023/01/20-09:45,4166.84,4182.52,4161.67,4181.75,3308029
2023/01/20-10:00,4181.54,4182.28,4174.79,4179.18,1991442
2023/01/20-10:15,4179.01,4180.16,4167.11,4167.85,1609623
2023/01/20-10:30,4168.02,4176.1,4165.27,4175.36,1286489
2023/01/20-10:45,4175.74,4178.86,4170.07,4170.38,1317986
2023/01/20-11:00,4170.25,4172.9,4169.04,4172.54,987065
2023/01/20-11:15,4171.96,4189.83,4170.96,4184.4,1324264
2023/01/20-11:30,4184.64,4185.21,4174.04,4177.14,1054796
2023/01/20-13:15,4177.43,4179.86,4174.9,4177.2,1067710
2023/01/20-13:30,4177.65,4178.95,4174.85,4178.41,926670
2023/01/20-13:45,4178.62,4184.95,4178.4,4184.95,1004628
2023/01/20-14:00,4185.16,4185.65,4181.61,4183.29,1020002
2023/01/20-14:15,4183.44,4186.59,4179.52,4179.52,1039691
2023/01/20-14:30,4179.59,4181.66,4177.28,4181.34,983084
2023/01/20-14:45,4181.04,4182.75,4176.68,4176.68,1275909
2023/01/20-15:00,4176.74,4181.53,4175.85,4181.53,2036850
2023/01/30-09:45,4267.63,4268.15,4227.12,4237.61,8487718
2023/01/30-10:00,4237.37,4243.87,4234.6,4243.55,3325154
2023/01/30-10:15,4243.86,4244.24,4226.64,4236.74,2616889
2023/01/30-10:30,4236.58,4237.67,4229.4,4231.62,2117908
2023/01/30-10:45,4231.59,4231.65,4218.18,4220.59,1716652
2023/01/30-11:00,4220.71,4221.38,4214.35,4219.04,1413509
2023/01/30-11:15,4219.44,4226.16,4217.87,4226.13,1366444
2023/01/30-11:30,4226.4,4230.88,4225.47,4229.45,1166301
2023/01/30-13:15,4229.38,4229.38,4215.12,4217.92,1486363
2023/01/30-13:30,4217.92,4217.92,4208.13,4212.38,1254968
2023/01/30-13:45,4212.42,4214.03,4207.82,4212.33,1117924
2023/01/30-14:00,4212.22,4215.01,4207.71,4207.71,1049914
2023/01/30-14:15,4207.86,4209.97,4198.69,4201.45,1211028
2023/01/30-14:30,4201.3,4205.67,4198.84,4202.47,1184667
2023/01/30-14:45,4202.18,4204.88,4200.02,4200.37,1367883
2023/01/30-15:00,4200.35,4201.38,4197.86,4201.35,2136000
2023/01/31-09:45,4200.58,4212.73,4194.82,4207.93,4045828
2023/01/31-10:00,4207.85,4212.51,4201.96,4202.11,2246135
2023/01/31-10:15,4201.58,4201.59,4183.7,4193.94,2042122
2023/01/31-10:30,4194.13,4195.71,4188.37,4190.18,1718979
2023/01/31-10:45,4190.03,4191.83,4180.17,4180.47,1539442
2023/01/31-11:00,4180.37,4184.06,4175.2,4175.36,1256087
2023/01/31-11:15,4175.21,4176.38,4167.63,4171.92,1235991
2023/01/31-11:30,4171.62,4176.08,4166.67,4168.1,1092507
2023/01/31-13:15,4167.36,4167.36,4158.45,4164.11,1322714
2023/01/31-13:30,4163.78,4169.8,4159.88,4169.8,1063328
2023/01/31-13:45,4169.57,4169.6,4163.71,4169.39,1007322
2023/01/31-14:00,4168.52,4170.37,4163.78,4164.11,1045102
2023/01/31-14:15,4164.39,4164.39,4155.53,4160.23,1103919
2023/01/31-14:30,4160.23,4164.01,4157.56,4158.96,1068978
2023/01/31-14:45,4158.76,4160.33,4153.93,4154.37,1338324
2023/01/31-15:00,4154.47,4160.81,4153.05,4156.86,1809746
2023/02/01-09:45,4170.13,4180.62,4168.05,4179.44,3418483
2023/02/01-10:00,4179.22,4181.6,4172.28,4178.33,2470582
2023/02/01-10:15,4178.08,4180.41,4167.2,4167.5,2207268
2023/02/01-10:30,4167.53,4167.53,4150.2,4151.83,1891518
2023/02/01-10:45,4152.05,4156.16,4139.87,4140.67,1614692
2023/02/01-11:00,4140.38,4144.81,4137.77,4141.97,1263940
2023/02/01-11:15,4141.75,4164.29,4141.75,4163.5,1105756
2023/02/01-11:30,4163.53,4163.64,4156.5,4157.45,1102729
2023/02/01-13:15,4157.52,4166.66,4155.81,4166.66,1345314
2023/02/01-13:30,4166.89,4171.01,4166.61,4169.23,1248015
2023/02/01-13:45,4169.41,4169.41,4163.96,4166.02,1023057
2023/02/01-14:00,4165.95,4169.8,4160.26,4169.63,1029334
2023/02/01-14:15,4169.98,4176.98,4169.4,4176.9,1214036
2023/02/01-14:30,4176.96,4185.19,4176.94,4185.19,1584200
2023/02/01-14:45,4185.27,4192.81,4184.59,4189.91,1886882
2023/02/01-15:00,4190.11,4195.93,4188.27,4195.93,2149580
2023/02/02-09:45,4207.41,4207.41,4171.08,4171.35,4822152
2023/02/02-10:00,4171.92,4192.07,4170.56,4190.99,2650579
2023/02/02-10:15,4191.26,4199.22,4189.14,4189.43,2191619
2023/02/02-10:30,4189.34,4196.27,4181.67,4182.04,1835220
2023/02/02-10:45,4182.31,4186.88,4177.65,4184.41,1442565
2023/02/02-11:00,4184.9,4196.16,4184.1,4191.76,1123778
2023/02/02-11:15,4191.67,4197.34,4186.46,4197.33,1087457
2023/02/02-11:30,4197.2,4199.34,4193.71,4198.48,1060067
2023/02/02-13:15,4198.86,4199.53,4183.66,4185.36,1395060
2023/02/02-13:30,4185.67,4194.41,4185.41,4193.52,1122926
2023/02/02-13:45,4193.56,4193.65,4183.65,4184.25,1158965
2023/02/02-14:00,4184.29,4185.22,4177.47,4178.87,1195325
2023/02/02-14:15,4178.85,4183.44,4178.38,4181.39,1030493
2023/02/02-14:30,4180.98,4182.39,4174.55,4177.45,1307384
2023/02/02-14:45,4177.33,4183.73,4177.33,4180.86,1237301
2023/02/02-15:00,4181.1,4183.13,4179.46,4181.15,1588843
2023/02/03-09:45,4162.03,4162.03,4139.88,4143.08,3651655
2023/02/03-10:00,4143.09,4144.64,4123.52,4129.75,2421689
2023/02/03-10:15,4129.76,4131.94,4117.93,4121.7,1799970
2023/02/03-10:30,4121.72,4131.51,4121.72,4125.75,1298146
2023/02/03-10:45,4126.2,4126.28,4108.11,4108.8,1504426
2023/02/03-11:00,4108.61,4115.72,4108.61,4113.01,1103278
2023/02/03-11:15,4113.0,4118.68,4108.27,4108.81,950043
2023/02/03-11:30,4108.91,4115.3,4107.87,4111.23,906842
2023/02/03-13:15,4110.77,4114.76,4103.17,4114.76,1148820
2023/02/03-13:30,4114.68,4122.45,4112.99,4118.27,874871
2023/02/03-13:45,4118.31,4132.51,4117.51,4128.42,895531
2023/02/03-14:00,4128.75,4128.75,4119.38,4122.67,834505
2023/02/03-14:15,4122.65,4139.56,4122.53,4139.42,1149551
2023/02/03-14:30,4139.32,4146.51,4137.15,4146.26,1318363
2023/02/03-14:45,4146.57,4149.61,4140.19,4145.55,1332901
2023/02/03-15:00,4145.47,4145.91,4141.63,4141.63,1500879
2023/02/06-09:45,4103.83,4103.83,4079.75,4084.08,4481113
2023/02/06-10:00,4083.74,4104.73,4081.74,4104.35,2344483
2023/02/06-10:15,4104.75,4105.94,4095.55,4097.83,1995298
2023/02/06-10:30,4096.93,4097.5,4081.26,4082.58,1693122
2023/02/06-10:45,4082.55,4088.76,4082.51,4083.65,1109253
2023/02/06-11:00,4083.64,4083.64,4075.15,4075.92,1036327
2023/02/06-11:15,4076.0,4077.19,4070.9,4071.52,942656
2023/02/06-11:30,4071.05,4073.83,4065.22,4072.42,962095
2023/02/06-13:15,4072.35,4080.47,4072.35,4078.16,994552
2023/02/06-13:30,4078.4,4078.4,4067.98,4069.93,899308
2023/02/06-13:45,4069.87,4082.27,4068.47,4081.76,879946
2023/02/06-14:00,4081.88,4087.51,4080.88,4086.53,906801
2023/02/06-14:15,4086.78,4087.24,4079.62,4080.4,873987
2023/02/06-14:30,4079.92,4080.46,4072.45,4072.68,934851
2023/02/06-14:45,4072.59,4080.39,4072.59,4080.19,1064723
2023/02/06-15:00,4080.16,4086.88,4080.16,4086.88,1515989
2023/02/07-09:45,4098.31,4103.21,4086.95,4091.81,2739871
2023/02/07-10:00,4092.21,4102.29,4091.62,4097.88,1784549
2023/02/07-10:15,4097.92,4107.34,4094.87,4095.05,1654798
2023/02/07-10:30,4094.8,4100.17,4089.6,4100.17,1091990
2023/02/07-10:45,4100.09,4102.33,4094.88,4096.57,938654
2023/02/07-11:00,4096.38,4099.13,4092.75,4092.75,804765
2023/02/07-11:15,4092.92,4096.59,4091.4,4094.22,762066
2023/02/07-11:30,4094.35,4101.28,4093.6,4100.93,788499
2023/02/07-13:15,4101.58,4101.58,4089.81,4089.81,1131686
2023/02/07-13:30,4090.11,4093.12,4089.41,4090.31,857361
2023/02/07-13:45,4090.15,4090.82,4081.02,4081.31,1051220
2023/02/07-14:00,4081.31,4082.28,4077.96,4080.53,856229
2023/02/07-14:15,4080.47,4088.09,4080.06,4087.93,773797
2023/02/07-14:30,4088.25,4091.69,4087.45,4091.6,801257
2023/02/07-14:45,4091.8,4093.81,4090.77,4093.37,1007478
2023/02/07-15:00,4093.28,4094.97,4092.87,4094.23,1309506
2023/02/08-09:45,4099.86,4111.47,4095.79,4098.35,2883762
2023/02/08-10:00,4098.49,4098.89,4089.99,4097.8,1668759
2023/02/08-10:15,4097.95,4098.24,4089.47,4094.96,1470408
2023/02/08-10:30,4094.84,4095.45,4087.52,4093.87,1056640
2023/02/08-10:45,4094.07,4100.07,4091.9,4097.91,831105
2023/02/08-11:00,4098.02,4099.76,4094.34,4096.86,815203
2023/02/08-11:15,4096.47,4097.43,4091.0,4096.11,657496
2023/02/08-11:30,4096.36,4100.95,4094.24,4094.73,732268
2023/02/08-13:15,4094.84,4095.11,4084.55,4086.07,921723
2023/02/08-13:30,4086.32,4087.46,4081.37,4083.1,694275
2023/02/08-13:45,4082.99,4083.14,4076.09,4076.61,839686
2023/02/08-14:00,4076.87,4083.12,4076.87,4082.63,636947
2023/02/08-14:15,4082.48,4086.57,4081.18,4084.57,632447
2023/02/08-14:30,4084.21,4084.82,4078.69,4079.42,861597
2023/02/08-14:45,4079.56,4080.52,4072.65,4075.17,1139605
2023/02/08-15:00,4075.12,4077.26,4075.08,4076.14,1217247
2023/02/09-09:45,4067.56,4091.74,4064.75,4091.44,3155856
2023/02/09-10:00,4091.21,4105.05,4091.21,4102.51,1861442
2023/02/09-10:15,4102.79,4117.77,4102.79,4108.37,1862086
2023/02/09-10:30,4108.56,4116.4,4108.32,4116.4,1311478
2023/02/09-10:45,4116.31,4116.31,4104.48,4105.27,1232952
2023/02/09-11:00,4105.36,4107.96,4104.46,4107.96,996627
2023/02/09-11:15,4107.88,4111.32,4104.22,4104.43,920170
2023/02/09-11:30,4104.67,4108.44,4103.38,4106.53,777400
2023/02/09-13:15,4107.27,4111.71,4107.27,4110.5,1008772
2023/02/09-13:30,4110.42,4124.14,4109.8,4122.8,1122401
2023/02/09-13:45,4122.78,4122.94,4120.48,4121.97,1022318
2023/02/09-14:00,4122.01,4126.28,4121.0,4121.62,971600
2023/02/09-14:15,4121.41,4127.63,4121.32,4126.79,1076165
2023/02/09-14:30,4126.96,4129.26,4125.91,4128.78,1087993
2023/02/09-14:45,4128.81,4130.02,4127.45,4128.15,1198363
2023/02/09-15:00,4128.04,4130.86,4127.09,4130.86,1566630
2023/02/10-09:45,4124.1,4124.1,4111.03,4116.92,3497095
2023/02/10-10:00,4117.12,4125.28,4114.59,4123.08,2004350
2023/02/10-10:15,4123.44,4125.29,4115.19,4118.07,1491746
2023/02/10-10:30,4118.12,4119.07,4113.75,4116.54,1316931
2023/02/10-10:45,4116.49,4116.91,4111.78,4115.93,1156252
2023/02/10-11:00,4116.27,4118.32,4111.76,4118.3,1082042
2023/02/10-11:15,4118.12,4118.4,4104.23,4106.22,1008903
2023/02/10-11:30,4105.81,4108.68,4099.69,4101.26,878878
2023/02/10-13:15,4101.33,4102.52,4095.62,4098.26,990696
2023/02/10-13:30,4098.42,4102.41,4093.39,4094.09,876078
2023/02/10-13:45,4094.2,4096.77,4092.35,4094.13,789211
2023/02/10-14:00,4094.14,4104.31,4094.14,4104.31,774336
2023/02/10-14:15,4104.54,4111.94,4103.4,4110.56,821708
2023/02/10-14:30,4110.66,4110.66,4105.42,4107.91,732321
2023/02/10-14:45,4108.08,4110.38,4104.17,4105.99,901581
2023/02/10-15:00,4106.03,4107.96,4105.98,4106.31,1212697
2023/02/13-09:45,4098.88,4125.82,4092.27,4124.54,4086417
2023/02/13-10:00,4124.25,4127.17,4114.27,4126.01,2316706
2023/02/13-10:15,4126.12,4126.12,4108.0,4110.29,2070551
2023/02/13-10:30,4110.27,4119.39,4110.27,4114.81,1598623
2023/02/13-10:45,4114.96,4127.92,4114.69,4119.27,1402444
2023/02/13-11:00,4119.31,4133.34,4118.23,4133.34,1368768
2023/02/13-11:15,4133.47,4138.47,4129.8,4134.56,1258473
2023/02/13-11:30,4134.59,4139.3,4129.86,4131.93,1093014
2023/02/13-13:15,4132.07,4137.99,4130.55,4135.51,1220973
2023/02/13-13:30,4135.84,4141.53,4135.59,4138.82,1080370
2023/02/13-13:45,4138.63,4144.01,4135.4,4143.97,1194982
2023/02/13-14:00,4144.35,4146.45,4137.8,4138.59,1224319
2023/02/13-14:15,4138.74,4140.77,4136.43,4140.76,1214398
2023/02/13-14:30,4140.59,4143.05,4140.31,4141.22,1149555
2023/02/13-14:45,4141.32,4143.88,4140.55,4142.95,1324799
2023/02/13-15:00,4142.93,4144.04,4141.13,4143.57,1594618
2023/02/14-09:45,4151.25,4152.05,4139.22,4143.17,4027304
2023/02/14-10:00,4143.04,4145.2,4139.57,4143.7,2067267
2023/02/14-10:15,4143.29,4149.2,4140.32,4146.98,1653890
2023/02/14-10:30,4146.82,4146.92,4138.86,4139.38,1291677
2023/02/14-10:45,4139.38,4139.9,4129.88,4131.23,1162388
2023/02/14-11:00,4130.91,4136.82,4128.78,4133.06,943140
2023/02/14-11:15,4132.87,4133.2,4130.68,4132.76,851562
2023/02/14-11:30,4132.63,4132.96,4129.07,4130.25,716694
2023/02/14-13:15,4130.94,4135.42,4129.16,4129.73,996335
2023/02/14-13:30,4129.92,4129.92,4125.26,4125.79,821294
2023/02/14-13:45,4125.71,4129.54,4125.36,4128.57,825193
2023/02/14-14:00,4128.61,4135.21,4128.61,4134.97,856907
2023/02/14-14:15,4135.25,4136.5,4131.23,4132.54,899049
2023/02/14-14:30,4132.67,4137.74,4132.57,4136.58,877531
2023/02/14-14:45,4136.89,4140.1,4136.63,4140.07,1026777
2023/02/14-15:00,4139.84,4145.29,4139.84,4145.29,1474526
2023/02/15-09:45,4146.85,4153.72,4136.49,4141.07,3490465
2023/02/15-10:00,4141.58,4142.65,4132.44,4132.44,2128413
2023/02/15-10:15,4132.16,4134.33,4128.81,4132.23,1768935
2023/02/15-10:30,4132.29,4132.42,4122.61,4123.5,1448386
2023/02/15-10:45,4123.54,4124.49,4118.35,4123.19,1363302
2023/02/15-11:00,4123.16,4128.08,4121.69,4127.31,1117730
2023/02/15-11:15,4127.56,4131.1,4126.33,4128.22,1013923
2023/02/15-11:30,4128.14,4131.66,4126.3,4127.28,844304
2023/02/15-13:15,4127.56,4131.59,4125.71,4126.71,1198953
2023/02/15-13:30,4126.94,4126.94,4117.77,4120.87,1154122
2023/02/15-13:45,4121.15,4127.06,4120.69,4126.59,906755
2023/02/15-14:00,4127.21,4127.83,4122.4,4123.21,1051115
2023/02/15-14:15,4123.13,4124.61,4115.97,4118.18,1029589
2023/02/15-14:30,4118.39,4121.42,4118.39,4120.49,945466
2023/02/15-14:45,4120.4,4124.66,4119.56,4121.69,1128511
2023/02/15-15:00,4121.61,4123.95,4119.85,4123.69,1395575
2023/02/16-09:45,4125.41,4132.3,4117.6,4127.16,3499399
2023/02/16-10:00,4126.83,4144.73,4126.83,4144.2,2152816
2023/02/16-10:15,4144.61,4147.1,4139.82,4145.46,1712748
2023/02/16-10:30,4145.56,4163.06,4145.56,4162.43,1923229
2023/02/16-10:45,4162.76,4167.65,4157.27,4163.87,1590830
2023/02/16-11:00,4163.97,4164.04,4157.31,4161.2,1256161
2023/02/16-11:15,4161.19,4163.69,4158.83,4163.69,1074662
2023/02/16-11:30,4164.61,4167.9,4160.41,4163.75,932349
2023/02/16-13:15,4163.89,4167.29,4162.52,4164.09,1100329
2023/02/16-13:30,4164.42,4165.29,4161.74,4162.85,970966
2023/02/16-13:45,4162.76,4163.09,4148.56,4148.56,1111838
2023/02/16-14:00,4148.56,4150.41,4145.11,4146.92,1091229
2023/02/16-14:15,4147.01,4147.18,4112.91,4112.91,2297492
2023/02/16-14:30,4112.68,4123.15,4097.55,4097.55,2334305
2023/02/16-14:45,4097.22,4101.24,4068.86,4081.51,3097656
2023/02/16-15:00,4081.2,4098.71,4081.2,4093.49,1985546
2023/02/17-09:45,4086.22,4104.64,4086.22,4091.68,3566519
2023/02/17-10:00,4091.62,4099.57,4089.59,4099.46,2163631
2023/02/17-10:15,4099.52,4099.52,4077.02,4087.75,1929509
2023/02/17-10:30,4087.85,4097.7,4087.55,4092.04,1360370
2023/02/17-10:45,4091.96,4095.89,4085.36,4085.47,1079645
2023/02/17-11:00,4085.23,4091.52,4085.09,4089.44,790250
2023/02/17-11:15,4089.46,4093.16,4077.76,4077.76,908700
2023/02/17-11:30,4077.84,4079.56,4073.71,4073.71,810010
2023/02/17-13:15,4073.07,4073.42,4063.35,4072.34,1423851
2023/02/17-13:30,4072.29,4077.15,4070.84,4071.07,926428
2023/02/17-13:45,4070.73,4072.41,4062.11,4063.72,1031089
2023/02/17-14:00,4063.7,4068.98,4063.56,4067.9,823462
2023/02/17-14:15,4068.04,4073.55,4060.69,4060.92,964110
2023/02/17-14:30,4060.79,4060.99,4044.53,4045.59,1449659
2023/02/17-14:45,4045.41,4050.94,4041.45,4042.76,1386122
2023/02/17-15:00,4042.91,4046.12,4032.93,4034.51,1960412
2023/02/20-09:45,4039.96,4052.92,4035.48,4052.88,4402536
2023/02/20-10:00,4053.51,4059.43,4044.6,4057.69,2811520
2023/02/20-10:15,4057.79,4067.69,4050.39,4064.19,2140451
2023/02/20-10:30,4064.86,4073.26,4061.45,4071.22,1680316
2023/02/20-10:45,4070.64,4073.03,4066.01,4066.4,1472519
2023/02/20-11:00,4066.35,4079.05,4063.23,4078.48,1214855
2023/02/20-11:15,4078.69,4080.79,4074.46,4079.14,1139565
2023/02/20-11:30,4079.03,4082.49,4076.41,4082.3,974918
2023/02/20-13:15,4082.7,4087.21,4080.38,4083.4,1424480
2023/02/20-13:30,4083.83,4094.87,4083.24,4094.79,1153622
2023/02/20-13:45,4095.1,4107.05,4094.83,4106.31,1567880
2023/02/20-14:00,4105.95,4113.2,4105.53,4109.64,1330962
2023/02/20-14:15,4109.71,4130.66,4108.14,4130.5,1720609
2023/02/20-14:30,4130.71,4132.41,4125.17,4129.4,1644233
2023/02/20-14:45,4129.22,4134.86,4128.63,4131.02,1661876
2023/02/20-15:00,4131.05,4133.49,4128.99,4133.49,1671948
2023/02/21-09:45,4130.06,4138.37,4121.91,4138.37,4247638
2023/02/21-10:00,4138.59,4145.58,4132.71,4137.56,2888045
2023/02/21-10:15,4137.64,4142.1,4134.01,4140.29,2181770
2023/02/21-10:30,4140.53,4148.04,4136.53,4145.46,1709566
2023/02/21-10:45,4145.28,4151.8,4140.71,4142.88,1538100
2023/02/21-11:00,4142.78,4148.85,4142.66,4148.53,1363399
2023/02/21-11:15,4148.34,4148.44,4116.27,4119.48,1824361
2023/02/21-11:30,4119.53,4134.57,4119.53,4132.51,1031440
2023/02/21-13:15,4132.4,4137.37,4129.02,4134.68,873306
2023/02/21-13:30,4134.54,4134.54,4127.01,4128.88,756471
2023/02/21-13:45,4129.06,4131.57,4126.79,4130.93,832417
2023/02/21-14:00,4130.65,4130.98,4125.82,4126.28,933788
2023/02/21-14:15,4126.25,4126.84,4117.28,4124.27,1074516
2023/02/21-14:30,4124.17,4129.94,4123.87,4129.47,913609
2023/02/21-14:45,4129.4,4138.1,4128.65,4137.92,1167499
2023/02/21-15:00,4137.99,4144.35,4137.86,4144.35,1631487
2023/02/22-09:45,4118.97,4126.09,4114.62,4114.62,3401892
2023/02/22-10:00,4114.42,4115.31,4107.4,4111.74,2098209
2023/02/22-10:15,4112.22,4125.92,4112.09,4116.79,1586705
2023/02/22-10:30,4116.69,4120.24,4115.41,4120.07,1004337
2023/02/22-10:45,4120.12,4134.88,4119.96,4134.59,1026582
2023/02/22-11:00,4134.39,4134.63,4125.21,4125.24,840305
2023/02/22-11:15,4125.11,4125.11,4120.87,4123.05,861967
2023/02/22-11:30,4122.76,4124.79,4120.51,4121.17,803368
2023/02/22-13:15,4121.37,4122.4,4115.99,4117.0,995308
2023/02/22-13:30,4117.45,4118.66,4111.07,4118.13,862034
2023/02/22-13:45,4117.94,4117.95,4111.65,4113.03,717324
2023/02/22-14:00,4112.92,4113.96,4106.02,4108.21,803130
2023/02/22-14:15,4108.36,4111.73,4101.98,4102.8,949734
2023/02/22-14:30,4102.85,4108.83,4102.61,4108.37,837547
2023/02/22-14:45,4108.5,4108.63,4101.86,4104.25,1015330
2023/02/22-15:00,4104.26,4108.95,4104.16,4106.95,1354835
2023/02/23-09:45,4106.21,4131.52,4106.21,4127.52,3398224
2023/02/23-10:00,4127.61,4132.39,4113.7,4118.12,1867780
2023/02/23-10:15,4118.21,4121.22,4098.92,4104.28,1752074
2023/02/23-10:30,4103.83,4107.42,4098.38,4102.32,1068816
2023/02/23-10:45,4102.14,4113.22,4100.59,4112.77,977451
2023/02/23-11:00,4112.89,4115.64,4109.17,4113.72,829636
2023/02/23-11:15,4113.78,4122.45,4113.67,4122.29,1007665
2023/02/23-11:30,4122.21,4122.9,4108.97,4109.34,824995
2023/02/23-13:15,4110.85,4112.34,4106.21,4110.17,1085783
2023/02/23-13:30,4110.29,4111.55,4101.22,4101.32,902751
2023/02/23-13:45,4101.25,4101.71,4097.64,4097.83,912182
2023/02/23-14:00,4097.8,4099.64,4088.21,4092.42,1104904
2023/02/23-14:15,4092.31,4098.94,4091.59,4093.32,843067
2023/02/23-14:30,4093.26,4098.3,4092.01,4093.2,862802
2023/02/23-14:45,4093.41,4099.28,4093.23,4099.09,957540
2023/02/23-15:00,4099.35,4103.93,4098.85,4103.65,1323682
2023/02/24-09:45,4100.99,4102.61,4081.15,4088.79,3049556
2023/02/24-10:00,4088.62,4093.06,4082.57,4086.51,1861636
2023/02/24-10:15,4086.19,4090.31,4079.8,4081.24,1405623
2023/02/24-10:30,4081.28,4081.28,4070.01,4070.01,1341251
2023/02/24-10:45,4070.14,4070.14,4061.86,4063.69,1226080
2023/02/24-11:00,4063.55,4064.7,4055.76,4056.69,1076230
2023/02/24-11:15,4056.7,4058.83,4048.24,4058.08,1114041
2023/02/24-11:30,4058.28,4064.21,4057.34,4062.24,732903
2023/02/24-13:15,4062.22,4067.46,4056.04,4067.46,954568
2023/02/24-13:30,4067.59,4070.96,4066.2,4066.22,882616
2023/02/24-13:45,4066.19,4068.05,4060.59,4061.03,731516
2023/02/24-14:00,4060.72,4062.87,4058.13,4062.3,782237
2023/02/24-14:15,4062.39,4062.42,4054.77,4056.5,855695
2023/02/24-14:30,4056.5,4065.72,4055.57,4065.72,749179
2023/02/24-14:45,4065.68,4071.7,4065.68,4070.73,978725
2023/02/24-15:00,4070.83,4071.03,4061.05,4061.05,1379184
2023/02/27-09:45,4040.46,4051.43,4034.52,4047.58,3319844
2023/02/27-10:00,4047.47,4064.65,4046.86,4054.18,1919138
2023/02/27-10:15,4053.99,4057.62,4050.61,4051.57,1395423
2023/02/27-10:30,4051.17,4055.36,4047.26,4050.69,1219677
2023/02/27-10:45,4050.83,4062.14,4050.83,4057.6,1046712
2023/02/27-11:00,4057.42,4066.55,4055.82,4065.64,889421
2023/02/27-11:15,4065.55,4067.03,4059.88,4060.6,775083
2023/02/27-11:30,4060.32,4061.77,4049.34,4052.54,862870
2023/02/27-13:15,4052.07,4061.83,4051.24,4054.52,1006547
2023/02/27-13:30,4054.65,4054.75,4043.98,4043.98,893142
2023/02/27-13:45,4043.96,4044.66,4037.29,4040.04,965392
2023/02/27-14:00,4040.15,4043.68,4039.99,4042.38,797805
2023/02/27-14:15,4042.44,4046.97,4042.44,4044.9,720000
2023/02/27-14:30,4044.86,4046.51,4043.09,4043.38,769625
2023/02/27-14:45,4043.37,4045.05,4040.25,4040.58,982801
2023/02/27-15:00,4041.02,4044.35,4039.79,4043.84,1232460
2023/02/28-09:45,4058.13,4068.71,4058.13,4061.17,3522677
2023/02/28-10:00,4061.21,4065.69,4057.3,4057.41,1910153
2023/02/28-10:15,4057.7,4057.84,4048.47,4048.6,1444866
2023/02/28-10:30,4048.69,4055.49,4048.19,4050.49,1098687
2023/02/28-10:45,4050.5,4050.55,4046.28,4047.67,840484
2023/02/28-11:00,4047.95,4057.54,4047.95,4051.67,798892
2023/02/28-11:15,4051.5,4051.6,4047.22,4048.15,626200
2023/02/28-11:30,4048.16,4048.81,4044.01,4045.36,636192
2023/02/28-13:15,4045.63,4047.86,4038.58,4040.0,814559
2023/02/28-13:30,4040.16,4041.47,4030.62,4032.76,916119
2023/02/28-13:45,4032.74,4033.23,4026.45,4031.61,883379
2023/02/28-14:00,4031.59,4042.91,4031.59,4038.97,767575
2023/02/28-14:15,4039.21,4045.81,4037.66,4045.56,745911
2023/02/28-14:30,4045.54,4055.2,4044.56,4055.2,1068955
2023/02/28-14:45,4056.44,4069.33,4052.97,4068.79,1505063
2023/02/28-15:00,4068.75,4074.26,4067.26,4069.46,2300250
