time,open,high,low,close,volume
2023/08/02-13:40,3961.17,3973.99,3961.16,3973.99,370814
2023/08/02-13:45,3973.51,3976.39,3971.55,3973.41,380416
2023/08/02-13:50,3973.85,3976.83,3971.68,3971.73,340550
2023/08/02-13:55,3971.4,3971.64,3968.13,3968.23,250417
2023/08/02-14:00,3968.17,3968.31,3965.73,3967.52,251836
2023/08/02-14:05,3967.54,3968.21,3964.79,3967.81,272458
2023/08/02-14:10,3967.88,3973.07,3966.86,3969.88,259276
2023/08/02-14:15,3969.88,3969.88,3966.37,3966.37,231529
2023/08/02-14:20,3966.42,3966.51,3962.69,3962.9,301392
2023/08/02-14:25,3962.81,3962.81,3958.51,3959.16,383292
2023/08/02-14:30,3959.3,3961.48,3959.22,3960.86,292883
2023/08/02-14:35,3960.72,3965.55,3960.64,3965.5,352793
2023/08/02-14:40,3965.49,3966.89,3964.21,3964.21,323470
2023/08/02-14:45,3964.24,3965.65,3963.68,3965.65,349659
2023/08/02-14:50,3965.59,3968.06,3965.59,3967.97,427345
2023/08/02-14:55,3967.9,3969.28,3966.65,3968.86,438651
2023/08/02-15:00,3969.06,3969.9,3968.62,3969.9,458225
2023/08/03-09:35,3962.13,3972.27,3962.13,3967.08,1658178
2023/08/03-09:40,3967.18,3967.98,3962.26,3967.82,995342
2023/08/03-09:45,3968.3,3975.82,3967.64,3974.68,818812
2023/08/03-09:50,3974.4,3984.26,3974.19,3982.68,787780
2023/08/03-09:55,3982.92,3982.92,3974.75,3974.81,666247
2023/08/03-10:00,3975.13,3975.5,3972.01,3972.01,582322
2023/08/03-10:05,3971.92,3972.09,3967.0,3970.6,579767
2023/08/03-10:10,3970.28,3970.71,3965.01,3965.01,503925
2023/08/03-10:15,3964.65,3966.25,3963.52,3966.0,434030
2023/08/03-10:20,3966.04,3969.94,3964.48,3968.72,436322
2023/08/03-10:25,3968.67,3973.89,3967.97,3973.17,504404
2023/08/03-10:30,3973.24,3973.75,3971.35,3973.64,392463
2023/08/03-10:35,3974.61,3976.75,3968.76,3968.76,449556
2023/08/03-10:40,3968.7,3968.84,3965.08,3965.39,295810
2023/08/03-10:45,3965.38,3969.46,3965.19,3967.9,272738
2023/08/03-10:50,3967.91,3970.96,3967.63,3968.13,257006
2023/08/03-10:55,3968.19,3970.68,3965.8,3970.68,280906
2023/08/03-11:00,3970.37,3970.61,3964.85,3968.3,260125
2023/08/03-11:05,3968.32,3968.32,3962.91,3963.71,227792
2023/08/03-11:10,3963.66,3968.4,3962.17,3968.4,244200
2023/08/03-11:15,3968.51,3971.66,3966.34,3971.27,218769
2023/08/03-11:20,3971.12,3971.56,3967.15,3968.64,196899
2023/08/03-11:25,3968.88,3972.08,3967.98,3972.08,190923
2023/08/03-11:30,3972.24,3972.93,3968.97,3969.06,208271
2023/08/03-13:05,3969.1,3979.42,3968.35,3977.9,461817
2023/08/03-13:10,3977.81,3978.2,3974.3,3976.45,247056
2023/08/03-13:15,3976.57,3990.06,3976.5,3990.06,514233
2023/08/03-13:20,3990.25,3995.75,3988.2,3995.09,593086
2023/08/03-13:25,3994.9,3999.88,3990.57,3997.75,633803
2023/08/03-13:30,3997.82,3997.94,3991.83,3992.98,515017
2023/08/03-13:35,3993.33,3997.87,3992.2,3995.97,499433
2023/08/03-13:40,3996.3,4002.99,3996.19,3998.73,635050
2023/08/03-13:45,3998.5,3999.31,3996.75,3998.86,405821
2023/08/03-13:50,3998.98,4000.06,3994.1,3998.38,463693
2023/08/03-13:55,3998.56,4002.28,3998.56,4002.28,525595
2023/08/03-14:00,4002.0,4002.16,3998.41,3998.82,439449
2023/08/03-14:05,3998.85,3998.97,3990.91,3990.91,452712
2023/08/03-14:10,3991.13,3992.71,3990.53,3992.19,329949
2023/08/03-14:15,3992.4,3994.77,3992.32,3993.78,314435
2023/08/03-14:20,3993.57,3997.26,3993.52,3997.17,354518
2023/08/03-14:25,3997.02,3998.45,3994.46,3994.7,356905
2023/08/03-14:30,3994.38,3996.82,3993.91,3996.82,324677
2023/08/03-14:35,3996.7,3998.14,3994.83,3998.14,385104
2023/08/03-14:40,3997.97,3999.27,3997.21,3999.27,373177
2023/08/03-14:45,3999.1,4001.03,3998.86,3998.86,453044
2023/08/03-14:50,3999.02,4002.56,3998.65,4002.53,510138
2023/08/03-14:55,4002.47,4003.86,4001.17,4003.63,591522
2023/08/03-15:00,4004.02,4005.0,4003.32,4004.98,638135
2023/08/04-09:35,4033.72,4052.56,4033.72,4043.84,3430647
2023/08/04-09:40,4043.85,4056.44,4043.85,4047.43,1677241
2023/08/04-09:45,4047.81,4058.24,4047.19,4057.7,1527524
2023/08/04-09:50,4058.01,4058.09,4046.24,4046.24,1233918
2023/08/04-09:55,4046.33,4048.83,4042.88,4046.71,1075291
2023/08/04-10:00,4046.33,4046.42,4036.03,4039.62,996375
2023/08/04-10:05,4039.89,4044.29,4027.19,4027.44,1051053
2023/08/04-10:10,4027.07,4027.07,4021.92,4022.23,965051
2023/08/04-10:15,4021.81,4028.61,4021.81,4028.13,819906
2023/08/04-10:20,4028.21,4031.15,4025.55,4029.9,593897
2023/08/04-10:25,4029.59,4030.15,4026.1,4027.99,490116
2023/08/04-10:30,4028.18,4033.27,4028.06,4033.08,446414
2023/08/04-10:35,4033.25,4033.45,4026.58,4026.76,499186
2023/08/04-10:40,4026.48,4026.48,4013.86,4014.41,581756
2023/08/04-10:45,4014.53,4017.51,4014.08,4016.69,382341
2023/08/04-10:50,4016.6,4018.57,4011.62,4018.39,412689
2023/08/04-10:55,4018.43,4018.64,4014.39,4014.39,356173
2023/08/04-11:00,4014.17,4018.72,4011.84,4016.57,403265
2023/08/04-11:05,4016.4,4019.13,4014.78,4016.99,342164
2023/08/04-11:10,4017.14,4022.88,4016.89,4020.51,328908
2023/08/04-11:15,4020.56,4023.35,4019.52,4021.27,294024
2023/08/04-11:20,4021.31,4021.79,4018.38,4021.67,283671
2023/08/04-11:25,4021.69,4025.81,4021.69,4025.81,296743
2023/08/04-11:30,4026.06,4030.81,4025.85,4030.79,315527
2023/08/04-13:05,4031.22,4031.74,4023.2,4023.33,669143
2023/08/04-13:10,4023.54,4030.3,4022.05,4030.0,447828
2023/08/04-13:15,4029.84,4035.65,4029.71,4034.16,505222
2023/08/04-13:20,4034.45,4042.73,4034.25,4040.78,593618
2023/08/04-13:25,4041.18,4048.46,4041.18,4047.09,668159
2023/08/04-13:30,4046.85,4047.32,4041.06,4041.06,520392
2023/08/04-13:35,4041.18,4043.72,4039.57,4043.11,433707
2023/08/04-13:40,4042.97,4048.78,4042.97,4046.3,621318
2023/08/04-13:45,4046.4,4046.92,4044.02,4046.92,458485
2023/08/04-13:50,4046.72,4054.64,4046.72,4051.85,722101
2023/08/04-13:55,4051.79,4054.96,4051.57,4053.05,600321
2023/08/04-14:00,4052.83,4053.29,4045.99,4046.03,486739
2023/08/04-14:05,4046.11,4046.11,4038.73,4040.09,478574
2023/08/04-14:10,4039.89,4040.37,4026.42,4026.42,574924
2023/08/04-14:15,4026.43,4029.94,4022.66,4023.23,526840
2023/08/04-14:20,4023.36,4029.2,4023.19,4027.65,390626
2023/08/04-14:25,4027.21,4030.12,4026.69,4029.2,359400
2023/08/04-14:30,4029.64,4030.78,4024.87,4025.67,399901
2023/08/04-14:35,4025.63,4025.63,4023.01,4025.32,443026
2023/08/04-14:40,4025.75,4027.71,4025.23,4025.85,423316
2023/08/04-14:45,4025.54,4025.69,4021.65,4023.69,574573
2023/08/04-14:50,4023.91,4025.97,4023.25,4023.33,587633
2023/08/04-14:55,4022.75,4022.92,4020.44,4021.22,719706
2023/08/04-15:00,4021.08,4021.11,4020.18,4020.58,643520
2023/08/07-09:35,4002.97,4002.97,3988.66,3991.64,2408988
2023/08/07-09:40,3990.92,3996.66,3988.14,3992.85,1295092
2023/08/07-09:45,3992.44,3993.64,3989.37,3992.57,999266
2023/08/07-09:50,3991.82,3992.31,3987.96,3988.23,817953
2023/08/07-09:55,3988.47,3998.43,3988.02,3998.43,793221
2023/08/07-10:00,3999.33,3999.33,3995.02,3995.8,686974
2023/08/07-10:05,3995.98,3996.91,3993.64,3995.38,696962
2023/08/07-10:10,3995.27,3999.82,3993.82,3998.5,643726
2023/08/07-10:15,3998.79,3999.87,3993.66,3993.66,665641
2023/08/07-10:20,3994.19,3994.34,3990.89,3992.94,632395
2023/08/07-10:25,3992.86,3993.72,3991.17,3992.6,418031
2023/08/07-10:30,3992.44,3994.44,3991.01,3991.8,380984
2023/08/07-10:35,3991.77,3993.27,3988.45,3991.65,406054
2023/08/07-10:40,3991.37,3994.54,3990.93,3991.07,368328
2023/08/07-10:45,3991.28,3995.94,3990.35,3994.22,403346
2023/08/07-10:50,3993.86,3997.36,3993.03,3996.68,391344
2023/08/07-10:55,3996.56,3996.56,3992.91,3994.74,296573
2023/08/07-11:00,3994.64,3996.73,3993.96,3993.96,273674
2023/08/07-11:05,3993.87,3993.87,3990.12,3992.49,302775
2023/08/07-11:10,3992.51,3993.33,3990.49,3992.24,268379
2023/08/07-11:15,3992.38,3992.38,3988.76,3988.97,251274
2023/08/07-11:20,3989.04,3991.63,3988.11,3991.02,313877
2023/08/07-11:25,3991.21,3991.21,3987.62,3988.47,275431
2023/08/07-11:30,3988.38,3990.59,3988.15,3990.59,236481
2023/08/07-13:05,3989.97,3991.09,3986.71,3986.71,386208
2023/08/07-13:10,3986.81,3986.81,3982.7,3983.98,283159
2023/08/07-13:15,3983.64,3984.45,3982.18,3983.82,302161
2023/08/07-13:20,3983.78,3985.04,3982.39,3983.76,258741
2023/08/07-13:25,3983.35,3983.74,3980.75,3981.95,264459
2023/08/07-13:30,3981.83,3985.93,3980.54,3985.83,280865
2023/08/07-13:35,3985.12,3986.5,3983.03,3985.56,243399
2023/08/07-13:40,3985.52,3986.02,3982.19,3983.03,258314
2023/08/07-13:45,3982.92,3984.65,3980.35,3981.39,307271
2023/08/07-13:50,3981.38,3983.65,3980.4,3982.47,311651
2023/08/07-13:55,3982.76,3984.99,3981.61,3984.75,339564
2023/08/07-14:00,3985.51,3986.3,3982.25,3982.84,367326
2023/08/07-14:05,3983.23,3988.35,3983.23,3986.65,382644
2023/08/07-14:10,3987.16,3987.41,3978.53,3978.53,392120
2023/08/07-14:15,3978.15,3984.03,3978.13,3983.55,339349
2023/08/07-14:20,3983.47,3985.8,3982.62,3985.47,316900
2023/08/07-14:25,3985.9,3985.9,3981.33,3982.4,323631
2023/08/07-14:30,3982.19,3982.76,3978.56,3978.56,346523
2023/08/07-14:35,3978.11,3981.56,3977.02,3979.66,454354
2023/08/07-14:40,3979.45,3981.11,3977.57,3979.78,377959
2023/08/07-14:45,3979.98,3982.16,3979.03,3981.25,409308
2023/08/07-14:50,3981.82,3983.56,3981.48,3983.28,480518
2023/08/07-14:55,3983.2,3987.64,3983.2,3987.5,542842
2023/08/07-15:00,3988.17,3990.15,3988.14,3990.15,512999
2023/08/08-09:35,3980.04,3980.04,3971.56,3973.06,1625025
2023/08/08-09:40,3973.68,3974.01,3966.81,3967.54,976191
2023/08/08-09:45,3967.83,3973.17,3967.32,3969.39,807192
2023/08/08-09:50,3969.08,3975.65,3969.08,3974.76,790859
2023/08/08-09:55,3974.84,3977.14,3970.64,3970.64,706721
2023/08/08-10:00,3970.64,3972.27,3968.99,3969.79,640057
2023/08/08-10:05,3969.98,3971.3,3963.46,3970.51,673341
2023/08/08-10:10,3970.91,3975.78,3970.86,3971.75,547059
2023/08/08-10:15,3971.85,3975.46,3970.19,3973.26,478160
2023/08/08-10:20,3973.44,3973.82,3968.94,3972.36,423116
2023/08/08-10:25,3972.37,3974.67,3968.95,3973.68,410293
2023/08/08-10:30,3973.59,3974.82,3971.32,3972.24,313718
2023/08/08-10:35,3972.91,3974.15,3970.33,3972.88,317344
2023/08/08-10:40,3972.78,3989.89,3971.42,3989.87,513964
2023/08/08-10:45,3990.09,3996.46,3990.08,3996.17,646382
2023/08/08-10:50,3996.23,3996.98,3987.34,3987.34,384074
2023/08/08-10:55,3987.35,3992.08,3986.66,3992.03,312780
2023/08/08-11:00,3992.29,3994.4,3988.47,3988.81,321605
2023/08/08-11:05,3988.68,3990.71,3985.24,3990.61,267347
2023/08/08-11:10,3990.58,3993.0,3988.68,3989.42,244630
2023/08/08-11:15,3989.18,3998.93,3989.02,3998.93,316435
2023/08/08-11:20,3999.02,4002.29,3992.48,3992.71,414033
2023/08/08-11:25,3992.46,3993.91,3990.45,3990.45,203545
2023/08/08-11:30,3990.58,3993.3,3989.91,3993.12,218598
2023/08/08-13:05,3993.2,3993.2,3983.85,3987.55,441117
2023/08/08-13:10,3987.63,3990.1,3987.18,3989.91,245671
2023/08/08-13:15,3989.35,3993.51,3987.57,3991.73,323522
2023/08/08-13:20,3991.62,3995.69,3991.15,3994.8,364954
2023/08/08-13:25,3994.65,3997.09,3994.2,3995.23,414046
2023/08/08-13:30,3995.29,3996.87,3993.12,3993.17,335467
2023/08/08-13:35,3992.91,3992.91,3986.16,3986.16,367613
2023/08/08-13:40,3986.17,3986.19,3984.61,3985.58,267329
2023/08/08-13:45,3985.66,3986.68,3983.34,3985.17,257505
2023/08/08-13:50,3985.11,3985.85,3981.04,3981.04,231665
2023/08/08-13:55,3980.97,3981.86,3978.46,3979.62,271235
2023/08/08-14:00,3979.88,3980.18,3978.51,3978.61,240452
2023/08/08-14:05,3978.52,3980.67,3976.67,3976.86,292851
2023/08/08-14:10,3976.74,3977.14,3973.17,3975.81,356495
2023/08/08-14:15,3975.64,3978.71,3972.59,3978.21,281021
2023/08/08-14:20,3978.13,3981.73,3977.7,3979.48,233889
2023/08/08-14:25,3979.57,3980.85,3977.75,3979.87,225107
2023/08/08-14:30,3980.11,3980.62,3976.24,3977.05,277518
2023/08/08-14:35,3977.11,3981.02,3977.11,3980.4,303470
2023/08/08-14:40,3980.44,3981.17,3978.5,3978.5,289282
2023/08/08-14:45,3978.36,3980.71,3977.97,3979.48,362732
2023/08/08-14:50,3978.93,3981.61,3978.93,3979.62,426503
2023/08/08-14:55,3979.71,3982.02,3979.71,3982.02,448289
2023/08/08-15:00,3981.47,3982.05,3979.73,3979.73,450911
2023/08/09-09:35,3967.36,3975.77,3966.58,3975.77,1379898
2023/08/09-09:40,3976.6,3976.6,3971.05,3971.57,803446
2023/08/09-09:45,3971.08,3979.99,3967.92,3979.09,696730
2023/08/09-09:50,3979.13,3982.11,3974.66,3978.93,582823
2023/08/09-09:55,3978.95,3979.4,3975.56,3977.25,548733
2023/08/09-10:00,3976.99,3977.82,3973.25,3974.69,576631
2023/08/09-10:05,3974.72,3975.75,3971.09,3973.91,526933
2023/08/09-10:10,3974.29,3975.46,3971.2,3972.48,445522
2023/08/09-10:15,3972.36,3972.52,3968.05,3968.28,474667
2023/08/09-10:20,3967.64,3974.81,3967.64,3974.27,450198
2023/08/09-10:25,3974.11,3974.43,3970.45,3971.04,464071
2023/08/09-10:30,3970.65,3971.7,3969.07,3970.47,426898
2023/08/09-10:35,3970.66,3978.0,3968.91,3977.15,442194
2023/08/09-10:40,3977.46,3980.74,3975.94,3976.27,403697
2023/08/09-10:45,3976.2,3978.09,3972.65,3977.73,306232
2023/08/09-10:50,3977.72,3978.23,3974.91,3975.44,303653
2023/08/09-10:55,3975.41,3980.8,3974.52,3980.16,304377
2023/08/09-11:00,3980.05,3981.78,3979.24,3980.8,269602
2023/08/09-11:05,3980.45,3980.45,3974.69,3975.22,335830
2023/08/09-11:10,3975.19,3975.19,3971.85,3972.86,263083
2023/08/09-11:15,3972.69,3974.03,3972.24,3973.27,234984
2023/08/09-11:20,3973.84,3973.84,3970.35,3972.43,215637
2023/08/09-11:25,3972.37,3974.12,3970.4,3971.43,216723
2023/08/09-11:30,3971.45,3971.9,3969.81,3971.01,173133
2023/08/09-13:05,3970.67,3971.69,3967.34,3971.2,302727
2023/08/09-13:10,3971.2,3972.53,3969.93,3970.06,186503
2023/08/09-13:15,3970.16,3971.34,3968.7,3969.86,184359
2023/08/09-13:20,3970.73,3976.34,3970.67,3976.07,275738
2023/08/09-13:25,3976.53,3976.53,3970.65,3972.99,245342
2023/08/09-13:30,3972.7,3972.7,3969.08,3969.48,214693
2023/08/09-13:35,3969.4,3969.48,3964.48,3965.53,260600
2023/08/09-13:40,3965.42,3967.54,3965.31,3966.01,214021
2023/08/09-13:45,3965.94,3966.75,3962.11,3962.73,301969
2023/08/09-13:50,3962.47,3966.99,3962.47,3965.68,279824
2023/08/09-13:55,3965.82,3970.12,3964.83,3969.66,245036
2023/08/09-14:00,3969.69,3970.49,3966.4,3966.89,187851
2023/08/09-14:05,3966.75,3966.93,3964.58,3965.32,200226
2023/08/09-14:10,3965.35,3968.37,3964.18,3968.37,237469
2023/08/09-14:15,3968.67,3969.98,3966.86,3969.98,181198
2023/08/09-14:20,3969.81,3971.16,3968.62,3969.59,221759
2023/08/09-14:25,3969.77,3969.77,3966.34,3966.94,217123
2023/08/09-14:30,3966.93,3967.12,3964.14,3965.36,315161
2023/08/09-14:35,3965.21,3965.3,3961.84,3965.3,362236
2023/08/09-14:40,3965.02,3967.56,3963.84,3967.25,322001
2023/08/09-14:45,3967.68,3967.68,3963.99,3964.61,361806
2023/08/09-14:50,3964.05,3966.26,3963.67,3964.29,404789
2023/08/09-14:55,3964.26,3968.2,3964.26,3968.2,428966
2023/08/09-15:00,3968.5,3968.63,3967.57,3967.57,442309
2023/08/10-09:35,3962.86,3975.62,3962.86,3975.62,1403366
2023/08/10-09:40,3975.5,3975.5,3967.77,3968.9,885940
2023/08/10-09:45,3969.16,3970.62,3967.23,3969.51,717693
2023/08/10-09:50,3969.61,3973.94,3967.2,3967.57,715636
2023/08/10-09:55,3967.34,3968.71,3957.4,3957.42,636050
2023/08/10-10:00,3957.66,3962.13,3957.4,3961.73,495706
2023/08/10-10:05,3961.72,3963.43,3959.01,3963.35,436621
2023/08/10-10:10,3963.16,3965.73,3963.16,3964.49,389877
2023/08/10-10:15,3964.55,3975.57,3962.92,3975.37,488451
2023/08/10-10:20,3975.01,3976.24,3972.8,3974.76,464932
2023/08/10-10:25,3975.16,3976.46,3973.31,3974.1,350902
2023/08/10-10:30,3974.09,3974.24,3970.21,3973.54,318077
2023/08/10-10:35,3973.95,3975.43,3970.58,3970.79,344894
2023/08/10-10:40,3970.59,3971.5,3967.2,3967.35,309905
2023/08/10-10:45,3967.17,3967.81,3965.73,3966.31,242133
2023/08/10-10:50,3965.95,3965.95,3962.62,3964.02,265146
2023/08/10-10:55,3963.89,3963.94,3960.98,3961.85,266289
2023/08/10-11:00,3961.88,3962.38,3960.41,3960.41,209969
2023/08/10-11:05,3960.4,3961.05,3958.14,3959.56,262890
2023/08/10-11:10,3960.17,3960.17,3949.6,3950.81,371037
2023/08/10-11:15,3950.76,3955.61,3950.76,3953.6,226032
2023/08/10-11:20,3953.86,3954.23,3951.95,3953.88,173753
2023/08/10-11:25,3953.99,3954.54,3951.63,3953.11,202513
2023/08/10-11:30,3952.61,3952.74,3947.64,3948.12,215757
2023/08/10-13:05,3947.74,3949.57,3945.39,3949.49,400281
2023/08/10-13:10,3949.59,3958.02,3949.01,3956.19,243664
2023/08/10-13:15,3955.89,3958.76,3955.53,3957.28,230867
2023/08/10-13:20,3957.31,3957.9,3953.1,3953.56,203388
2023/08/10-13:25,3953.63,3956.23,3953.07,3955.66,190945
2023/08/10-13:30,3955.55,3962.18,3955.55,3961.89,243399
2023/08/10-13:35,3961.81,3965.86,3959.66,3965.42,286140
2023/08/10-13:40,3965.73,3969.4,3965.02,3965.04,333864
2023/08/10-13:45,3965.16,3965.16,3961.77,3961.86,223525
2023/08/10-13:50,3961.91,3962.34,3960.6,3961.94,210337
2023/08/10-13:55,3962.17,3962.25,3959.96,3959.96,184494
2023/08/10-14:00,3959.85,3962.01,3958.38,3962.01,200238
2023/08/10-14:05,3961.74,3963.98,3959.95,3963.32,212848
2023/08/10-14:10,3963.27,3965.81,3962.94,3963.66,205044
2023/08/10-14:15,3963.37,3973.45,3963.37,3972.36,338230
2023/08/10-14:20,3972.1,3972.72,3968.18,3968.39,233876
2023/08/10-14:25,3968.35,3972.6,3968.35,3970.48,249892
2023/08/10-14:30,3970.31,3974.88,3969.92,3973.86,362524
2023/08/10-14:35,3974.42,3974.61,3971.09,3974.02,371828
2023/08/10-14:40,3974.03,3976.1,3973.24,3975.38,420681
2023/08/10-14:45,3975.5,3976.19,3974.69,3974.98,411145
2023/08/10-14:50,3974.75,3974.98,3972.1,3972.29,448342
2023/08/10-14:55,3972.38,3973.87,3971.99,3973.75,461990
2023/08/10-15:00,3973.57,3975.72,3973.34,3975.72,503538
2023/08/11-09:35,3977.98,3977.98,3962.59,3963.45,1433572
2023/08/11-09:40,3963.51,3966.57,3963.51,3964.3,707246
2023/08/11-09:45,3964.05,3964.13,3961.69,3962.53,649800
2023/08/11-09:50,3962.7,3962.72,3957.77,3961.8,567472
2023/08/11-09:55,3961.95,3962.35,3957.49,3957.49,467001
2023/08/11-10:00,3957.16,3957.94,3949.74,3950.99,581324
2023/08/11-10:05,3950.99,3951.83,3948.27,3950.79,487945
2023/08/11-10:10,3950.94,3951.4,3949.06,3949.98,372006
2023/08/11-10:15,3949.44,3953.92,3948.09,3953.04,337699
2023/08/11-10:20,3952.88,3953.43,3951.74,3951.96,298646
2023/08/11-10:25,3951.96,3951.96,3942.57,3942.73,480860
2023/08/11-10:30,3942.72,3942.72,3939.1,3940.71,435179
2023/08/11-10:35,3941.06,3941.23,3933.73,3934.83,449763
2023/08/11-10:40,3934.64,3934.81,3927.64,3927.64,516366
2023/08/11-10:45,3927.56,3928.88,3920.38,3921.86,634097
2023/08/11-10:50,3921.22,3925.01,3920.57,3920.57,410224
2023/08/11-10:55,3920.35,3920.35,3908.51,3908.51,641015
2023/08/11-11:00,3908.45,3913.67,3904.4,3904.44,573594
2023/08/11-11:05,3904.05,3912.37,3900.88,3911.26,510636
2023/08/11-11:10,3911.38,3916.34,3911.25,3915.51,314555
2023/08/11-11:15,3915.57,3918.01,3910.69,3911.12,353146
2023/08/11-11:20,3911.23,3913.77,3906.06,3913.77,357841
2023/08/11-11:25,3913.47,3919.96,3913.23,3917.32,265027
2023/08/11-11:30,3917.31,3921.07,3913.34,3921.02,233079
2023/08/11-13:05,3921.3,3923.4,3914.9,3923.37,376754
2023/08/11-13:10,3923.39,3923.46,3915.96,3916.06,246440
2023/08/11-13:15,3916.27,3917.77,3915.27,3915.45,213518
2023/08/11-13:20,3915.44,3922.06,3911.97,3922.06,278420
2023/08/11-13:25,3922.06,3926.17,3921.4,3922.22,287266
2023/08/11-13:30,3922.01,3922.09,3918.49,3921.21,197217
2023/08/11-13:35,3921.05,3921.9,3918.82,3919.5,217717
2023/08/11-13:40,3919.29,3919.29,3915.05,3915.05,236537
2023/08/11-13:45,3915.04,3915.74,3912.72,3912.83,204478
2023/08/11-13:50,3912.8,3913.0,3909.5,3911.83,289233
2023/08/11-13:55,3911.99,3912.69,3910.13,3911.07,204854
2023/08/11-14:00,3910.93,3912.83,3909.44,3909.76,219640
2023/08/11-14:05,3909.73,3911.03,3907.56,3907.56,248474
2023/08/11-14:10,3907.75,3908.48,3906.25,3908.38,276979
2023/08/11-14:15,3908.19,3908.4,3904.95,3906.11,291828
2023/08/11-14:20,3906.17,3910.75,3906.03,3908.99,243241
2023/08/11-14:25,3909.08,3911.69,3909.08,3909.08,230049
2023/08/11-14:30,3909.1,3909.25,3902.07,3902.68,384862
2023/08/11-14:35,3902.88,3903.19,3897.09,3898.41,544115
2023/08/11-14:40,3898.06,3898.33,3895.23,3895.45,476250
2023/08/11-14:45,3895.23,3895.38,3888.97,3889.76,726174
2023/08/11-14:50,3889.56,3895.95,3889.19,3892.76,561633
2023/08/11-14:55,3892.84,3894.79,3886.59,3886.59,673680
2023/08/11-15:00,3886.61,3887.26,3884.25,3884.25,647155
2023/08/14-09:35,3840.89,3845.49,3836.91,3839.79,2018822
2023/08/14-09:40,3839.64,3840.22,3831.24,3832.94,1149861
2023/08/14-09:45,3832.6,3845.7,3830.77,3842.71,871623
2023/08/14-09:50,3842.77,3848.65,3840.95,3846.87,733256
2023/08/14-09:55,3846.93,3854.22,3844.45,3844.45,715619
2023/08/14-10:00,3844.21,3844.25,3839.15,3839.16,669108
2023/08/14-10:05,3839.25,3839.25,3832.16,3833.2,691865
2023/08/14-10:10,3833.5,3841.0,3832.92,3840.21,495585
2023/08/14-10:15,3840.16,3840.71,3832.84,3833.36,378082
2023/08/14-10:20,3833.06,3835.8,3831.5,3834.91,398161
2023/08/14-10:25,3834.62,3840.08,3833.73,3838.9,341206
2023/08/14-10:30,3838.78,3840.76,3835.32,3835.49,330389
2023/08/14-10:35,3835.98,3838.01,3832.85,3834.77,310607
2023/08/14-10:40,3834.63,3836.4,3832.62,3835.31,264340
2023/08/14-10:45,3835.42,3835.42,3831.66,3832.71,255244
2023/08/14-10:50,3832.44,3832.44,3827.65,3827.65,321406
2023/08/14-10:55,3827.39,3832.06,3826.97,3831.64,271673
2023/08/14-11:00,3831.41,3831.41,3826.93,3827.68,242532
2023/08/14-11:05,3827.58,3829.8,3825.49,3826.14,246318
2023/08/14-11:10,3826.12,3826.12,3818.35,3818.98,358988
2023/08/14-11:15,3818.95,3819.07,3814.11,3814.26,383499
2023/08/14-11:20,3814.54,3825.27,3814.07,3825.27,274987
2023/08/14-11:25,3825.36,3831.64,3825.13,3829.63,264194
2023/08/14-11:30,3829.54,3840.01,3829.03,3834.37,295857
2023/08/14-13:05,3834.57,3836.63,3826.38,3836.1,355070
2023/08/14-13:10,3835.36,3837.8,3830.51,3830.94,247533
2023/08/14-13:15,3831.08,3834.69,3830.29,3834.13,201012
2023/08/14-13:20,3834.16,3834.16,3828.62,3829.0,212297
2023/08/14-13:25,3829.03,3834.35,3827.92,3833.79,203809
2023/08/14-13:30,3833.75,3837.97,3832.31,3837.97,199471
2023/08/14-13:35,3838.09,3838.86,3833.55,3834.1,251490
2023/08/14-13:40,3833.81,3840.43,3833.81,3840.43,202098
2023/08/14-13:45,3840.95,3847.82,3840.7,3843.91,332456
2023/08/14-13:50,3843.31,3844.14,3840.22,3844.14,254740
2023/08/14-13:55,3844.26,3850.51,3844.14,3850.51,324144
2023/08/14-14:00,3850.54,3856.34,3849.01,3855.58,388198
2023/08/14-14:05,3855.03,3857.73,3853.3,3854.76,340692
2023/08/14-14:10,3853.36,3855.17,3848.43,3854.77,331100
2023/08/14-14:15,3854.71,3858.25,3851.99,3857.96,329435
2023/08/14-14:20,3858.18,3858.75,3854.74,3855.75,385963
2023/08/14-14:25,3856.09,3857.38,3853.53,3855.61,317335
2023/08/14-14:30,3855.66,3857.44,3855.07,3855.63,308102
2023/08/14-14:35,3855.49,3855.71,3850.72,3853.48,360109
2023/08/14-14:40,3853.21,3859.47,3853.21,3858.56,355025
2023/08/14-14:45,3858.33,3858.33,3854.89,3855.72,360039
2023/08/14-14:50,3855.85,3856.41,3853.43,3854.62,398331
2023/08/14-14:55,3854.52,3855.71,3854.06,3855.48,391160
2023/08/14-15:00,3855.94,3856.3,3855.18,3855.91,429520
2023/08/15-09:35,3858.37,3864.31,3850.76,3854.25,1387147
2023/08/15-09:40,3854.13,3861.19,3849.65,3857.96,889827
2023/08/15-09:45,3858.12,3858.56,3853.58,3854.87,686488
2023/08/15-09:50,3854.94,3862.96,3854.94,3862.21,630769
2023/08/15-09:55,3862.46,3865.28,3858.51,3858.51,659445
2023/08/15-10:00,3858.49,3858.61,3852.75,3853.72,588912
2023/08/15-10:05,3853.83,3853.83,3845.97,3850.79,640725
2023/08/15-10:10,3850.97,3851.25,3844.85,3845.95,484880
2023/08/15-10:15,3846.11,3847.9,3841.14,3842.09,465484
